text,label
Warning: cash only and sometimes get busy and need to wait for a fresh sandwich.,negative
Always the best dim sum.,positive
"We're locals and we came downtown to eat at Le Thai, but refused to wait 1.5 hours for a table so we looked around at our options.",negative
"Okay, I have no problem with that except 1.",positive
I had heard so many horror stories about AC companies coming out and charging an arm and a leg for unnecessary services because they know this is AZ and no one wants to be without cool air.,negative
Maintenance man lives a few hundred feet from the painted apartment and receives calls for emergencies.,neutral
"I've been to Make Your Mark a couple hundred times, but then I live two blocks away.",neutral
I am glad that this place has gotten more reviews.,positive
"Although it's pretty cool system, it's the only thing I am not a fan of.",negative
So what exact excuse does someone off of Dobson have?,negative
The manager refunded me the extra few dollars and was nice about it.,positive
There was no dried part of the chicken and the chicken gravy was to dying for.,positive
"I miss Jimmy John's badly, its basically the only grub I remember from my college years in the Midwest.",positive
A unique feature of this theater is the ability to reserve seats.,positive
Long-ish wait.,negative
DO NOT go to the other locations.,negative
"If you don't like your drink, they can re-make it for you for free.",positive
I started going to this location about 18 months ago for basic oil changes.,neutral
Your driver almost made my son a fatherless child today.,negative
I had a salad from here at the beer fest that was most definitely vegan... And it was sooo good.,positive
I promised I'd give them a Yelp review and here it is.,neutral
I am always on the go as a hospitality Consultant.,neutral
The chef will not serve any of this fish unless he would eat it himself.,positive
Based on the reviews we thought we would give it a try.,neutral
I'm shocked by the amazing reviews.,negative
"I am one of those over protective, overly picky, overly involved dog owners.",neutral
Total bill came to $38 but we easily got 2 meals out the deal.,neutral
Nothing were like this sweet.,positive
"At the end of the night, I had swollen lips.",negative
Its ran very well by management.,positive
"I'm convinced that the Eaton Centre is the modern incarnation of Dante's ""Inferno"".",negative
My friend recommended this place for me.,positive
Do the big name brands provide this?,neutral
I did the shrimp again bc it was good last time.,positive
I was expecting something a little more playful from Bobby flay.,negative
Enjoy your stay!,positive
"It only took a second to realize what a stupid move that was as black, oily, smelly nastiness started backing up in my sink.",negative
Some reviewers stated the decor needs an update.,negative
The museum is cool and worth going to see.,positive
We had a Fabulous time there.,positive
"The service was good, the waiter amiable.",positive
In the last couple of months this place has gone through its fare share of management and employees.,negative
"We ordered our food and drinks, but were told there weren't any seats available inside, and that our wine was not allowed on the outside patio.",negative
Hung out with some friends for birthday drinks.,neutral
"At the deli if you order the ""all natural"" turkey, they clean the slicer thoroughly before they slice the turkey.",positive
There is a long wait.,negative
"We ordered tortilla española, as well, which was too cold for my liking, as it should be cool, or room temp, but not straight-out-of-the-fridge cold.",negative
"At this point, she also said, ""Don't worry about the warranty...the important thing is your car is done...and we'll work this out.""",positive
"Throughout the show all you could see were flashes from phones, cameras and iPads.",negative
I shut off my furnaces at the fuse box and called a couple companies I've used in the past.,neutral
Tonight we went in for my husband's birthday.,neutral
The crepe itself is so fluffy.,positive
"Well, the time has come to add Chick-Fil-A to that list.",neutral
The next day is filled with regret.,negative
We've been wanting to try this place since moving into the area.,positive
"Compared to other Harkins, it is 75% higher for adults and 55% higher for children.",negative
"Classy, professional and the images are read properly.",positive
First timer here!,neutral
They also said they'd make it up to me if I ordered again.,positive
student put together!,neutral
Mike guided me to the customer service specialist.,neutral
Pretty simple to listen and look for 5 seconds.,neutral
"Hadn't been here in a year, due to stale chips and old rice.",negative
Every person in our party had nothing but rave reviews and getting 13 women to approve isn't easy.,positive
I'm from a place where it's Japanese galore!,neutral
Your wet jacket might rub against something.,neutral
"Now, shhh!!!",negative
"I don't know why it has such low score, but its a great place to get wings!",positive
The tasting menu the second time around was too full of truffles and foie gras and seemed centered around those ingredients which was disappointing considering the varied and adventurous makeup of the former tasting menu.,negative
Went to a different patio bar and had a beer in hand and food offer placed with in 5 minutes,positive
It's called let's find out the needs of the customer then see if we can meet those needs and if we cannot then offer a couple solutions.,negative
"No formal introduction, barely apologized for how long we had been waiting, started talking to my big sister like she was 10 years old.",negative
"I ordered the rib eye pho, I may not be an expert but I have had pho at more than 20 places in Las Vegas and LA including staples like Pho Kim Long.",positive
But now I'm a confirmed kool aid drinker.,positive
"I took the car here,about 20 miles from home, because thney were recommended by Discount tire.",positive
Celery and hummus served to me within twenty three minutes of sitting in my seat?,negative
Total divey joint and a little sketch looking from the outside.,negative
Cool- I'm good with that.,positive
nice people.,positive
My only complaint is the amount of old people drinking Corona there.,negative
The sales people are little bit pushy here but I believe they may work on commission.,negative
"The only thing she came up with was a room called a ""GO room"" which she said a lot of guests like and it's near the elevator but should be quiet since they weren't busy  (the other clerk had said no other rooms were available earlier) She also says this room has a step in shower and they can bring up a shower chair to make it easier for my husband.",neutral
I love Dunkin Donuts!,positive
Service could use a little work though.,negative
I guess I was suppose to try the fried chèvre and totally forgot.,neutral
"Sadly though, it was not served in the traditional copper mug.",negative
Chowder chock full of clams.,positive
"Remembering that fact from the first time we were unlucky enough to be here, we stopped by on a Saturday afternoon for a beer.",negative
Very credible!!!,positive
Take your pick.,neutral
"As the menu reads: this is a bar that serves food, not a restaurant that serves booze.",neutral
There are people who eat out of dumpsters.,negative
"As it turns out, a small piece of the filling (at this point I had gotten 3 fillings on the same tooth) had been chipped.",negative
I have no problem paying over twenty dollars for a burger when that burger offers something that a standard pub burger doesn't.,positive
The manager is open to constructive criticism and is making changes.,positive
"I personally haven't seen fresh produce 
priced the way it is anywhere else except for Winco.",positive
Ugh but I did stay for a minute and watched.,negative
Many people will continue to frequent this pub...,neutral
"My one gripe is that a few of the fake meats contain animal products, and they're not clearly labeled on the menu.",negative
Not impressed.,negative
EAST OF CHICAGO PIZZA YOU NEED TOO GET YOUR ACT TOGETHER!,negative
"So I ordered 5 deep dish pizzas, 2 cheese and 3 pepperoni... pretty simple right?",neutral
The atmosphere of the restaurant didn't get much better.,negative
Went here on the way to my room one night.,neutral
I loved this restaurant.,positive
"C'est tellement achalandé qu'il fallait attendre, surtout qu'ils ne prennent pas les réservations.",neutral
Losing A/C in July in AZ is a nightmare!,negative
"Their thin crust pizza is NOT thin, it's very regular to thick.",negative
"I went with my sister-in-law and my 7 year old niece for a nice, relaxing 'girls day.'",positive
The techs have always been professional and courteous.,positive
The inside is dark.,negative
Coronado Cafe and Kate's corner are still awesome but I think we will be venturing out to other casinos and see if we find out new spot.,positive
They advertise as feeding four people but 7 of us could barely finish it!!,positive
I informed him the car's engine had a burnt oil odor; he asked we bring it in to be checked.,neutral
"My first time here, and I ordered some egg rolls and the vermicelli with chicken and shrimps.",neutral
Come hungry is all I can say.,positive
My pictures are about 5 hours after the cut so he already ran around outside for a bit,neutral
I drove past this place a thousand times and never gave it a second glance purely because of the name.,negative
Half way through it I had to go up to the bar to have a word with the bartender.,negative
"PUT ON YOUR SUNGLASSES, BECAUSE HERE COMES THE BAD NEWS:

Each time I leave Swenson's Drive-In I'm disappointed.",negative
"Having learned the hard way from other cars, I told my son to park the car in the shade and opened the yelp app to find a highly rated windshield repair service that was close by.",neutral
Unbelievable results,positive
Stay tuned.,neutral
Also go Hopi hawks!!!!,positive
As long as they are good at what they do....,positive
The beer was at least good.,positive
Honestly not what I was expecting from such a neighborhood shop.,neutral
Like Tanya T. said they change the plot every year right around labor day.,neutral
They don't take reservations for brunch on the weekends regardless of party size.,negative
"I did need the filters and oil change, but what I really wanted on my day off was the inside and outside cleaned.",neutral
Last year for his 29th he tried fighting most of his friends amidst a black out.,neutral
"So go ahead, knock back at least 3 of these, they are less than a buck each.",positive
"Additionally, we have better channel options for the price.",positive
A sleek new brochure tells you it's really good at detecting cancers.,positive
"Nick Christie, who was helping with the tasting and manages the Don Pilar brand for Las Vegas, told me Roy's would be the only place in Las Vegas one could purchase Don Pilar Tequila.",neutral
"That doesn't both me at Pamelas, because the food is oh so delish.",positive
THEY WER FROM A F* CAN!!,negative
"Je ne m'aventure pas souvent sur la rue Masson, pourtant ce quartier en plein essor offre d'excellents petits endroits cachés, dont le Madre, Cuisine espagnole apportez votre vin.",neutral
I definitely have good impression on the team of first time.,positive
When I finally did see the NP (oh yea...,neutral
We went to All American with a group of about 20 after a rehearsal dinner.,neutral
"Even though we loved our home, we were moving for work.",neutral
And of course they DO NOT.,negative
"Not so much of a sit down place, more of a takeout joint.",neutral
We need to figure out what part is missing so we can set up a time to fix it.,neutral
"The Kofusion is known to be overpriced and that has not deterred me from going there frequently previously, because I thought the food quality, particularly the sushi, was good.",positive
THE MOMENT she walked into the room she asked where to set up.,neutral
It did not come close to the deliciousness I was accustomed to from Brew Tea.,negative
"The vent cord was on back order, so he even tried to see if I could use an alternative brand, but I could not.",neutral
"I decided to wait it out, as I hadn't backed up my phone recently enough but was armed with the knowledge to slay the dragon of my phone decisions.",neutral
"They only have a few tables outside, and unfortunately not really anywhere else to set your beers down.",negative
You know how you always wish there were more caramelized top to a Crème Brule?,neutral
Although owned by the same person to my knowledge as Liberty Market that I did not review favorably.,negative
You will have to take a cab.,neutral
Crawfish and especially the shrimp were smaller than competitors.,negative
The hosts here are terrible.,negative
Snack bar was pretty limited in choices.,negative
"I frequently eat at Pei Wei, and have eaten at multiple locations without ever having a problem or confusion about ordering gluten free.",positive
Cabo Wabo is a Mexican Cantina right on the strip next to the Planet Hollywood.,neutral
"The service for departing passengers is pretty standard, no bad comments.",neutral
It's amazing this place is still open.,negative
"I ordered delivery at 5:30pm, but got the food delivered to me after 7pm.",negative
"I used to take my BMW for service at the dealership, which I will never do again.",negative
That should be fun phone call.,neutral
For what amounted to a Dennys upgrade.,positive
Prepaid for a convertible a month and half prior.,neutral
I'll never do that again.,negative
ummmm hi hello.,neutral
"On March 6th I bought a refrigerator, water filter and new ice maker hook up water line.",neutral
"We went in and all five of us said ""what's so special"".",negative
For the price we paid the portion was size of Happy Meal!,negative
Try the spicy bbq sauce if you want to add a kick-- I think they should bottle that and sell it separately.,positive
Tired of hearing all the oold trite Cleveland stuff,negative
"The knobs are super easy to press when you bump into them... which I'm assuming whoever installed the backsplash must have done since they had to move the stove, then push it back into place.",neutral
There is really no other way to describe it.,neutral
The name makes it sound more exotic and fascinating than it really is.,negative
Bartender was busy entertaining two women.,negative
"(They even came out on New Years Eve, on a last minute request because my unit had stopped heating.)",positive
A tour of the place if we never came here before and a menu when we sat down so we could plan what we wanted to eat.,neutral
Good I hope top dog listens to plenty of those recorded calls to see how rude their employees are driving away loyal customers.,negative
"The sushi chefs at the bar are fun to be with, but not over the top with entertainment.",positive
"Also, an Asian friend of mine was a little bothered that all the servers directed their questions to her and kind of ignored me and another white girl.",negative
Don't rely on reviews under 5 stars.,neutral
The Premium consists of meat and seafood as the Meat Lover is all red meat and pork.,neutral
Pros: Food arrived quickly after ordering.,positive
Spent couple hours playing games before ending a family night together.,neutral
"Since moving to arizona less than a year ago, I was excited to see Giordano's had made its way west.",positive
Unless I am out of town then I take a mini break from going here LOL.,positive
Are you kidding me!!,negative
Please hire more techs!,neutral
Barely annoying....,negative
Duc Tran sold me warranties and was able to service after the machine broke down after the one year warranty was up.,positive
Yet there are no other specialists.,neutral
Some people stand in the back along the wall which is odd since there looked to be some spots here and there to accommodate everyone.,negative
"I recommend trying:
blue corn enchiladas.",positive
Except that it's in Las Vegas and not Portland.,neutral
"It truly saddens me to read these reviews, because unfortunately the few negative/dissatisfied patients/clients speak loudly and those of us that are extremely pleased with our care and her services don't take the time to state it!!!",positive
"The beer was cold and the food  was outstanding as all agreed to, by our party of 4.",positive
Fries fried in duck fat.,neutral
We ordered two shots of tequila to put into our drinks so they weren't so sweet.,negative
I also had Dr. Martin extract all 4 of my wisdom teeth.,positive
Though this place is very fancy and classy they are super laid back with the partying and drinking.,positive
He was able to schedule me and forward me to management (again).,positive
"They also have a dog wash on premise which I have not utilized yet, but is a pretty good idea and allows customers to do something productive while they wait.",positive
"Bob hates American pastry and openly slanders Vie De France, Panera and the like.",negative
A place where you can probably get stabbed walking down the crazy streets.,negative
"Drive-ins, and dives hoping to get the bbq chicken pizza.",neutral
"If I was only allowed to eat one food for the rest of my life, it would be PBnJ.",positive
"It's basically a make your own noodle bowl place where you can choose noodles or brown rice, protein, and sauce.",neutral
My son was with me and the agent offered him water and an ipad game to play.,positive
Thanks Great Clips,positive
The girl I spoke to was Briana.,neutral
I have gone to Apollo's on occasion over the years even before they remodeled.,positive
Nothing worse than waiting for your favorite.,neutral
"Further, she determined that the prescriptions we received a year ago were completely inappropriate.",negative
I recently went to polished nails and was more than happy for pay for coffin shaped nails .,positive
We came to LV on Saturday night and decided to give them a try since they opened late till 12 am while other places closed at 11.,positive
They cook the food fast!,positive
Can't wait to end my next Vegas weekend there again!,positive
"There are no neon lights here people, no free refills on pop, or crayons on the table... this is not East Side Mario's, the food will not fall off the side of your plate.",negative
"Definitely a hole in the wall kinda place, but sometimes those are the best places, and the server was very friendly.",positive
They upgraded us and were super friendly.,positive
Front desk staff great and are very friendly.,positive
Arrived at Richtree restaurant in Square One to find it closed!!!,negative
600$ later 2 Wrenches hooked me up with a new radiator and installation.,neutral
"Casino, lobby, elevators and room hallways all have their own distinct smells.",neutral
They could have just left the arrangement at the front desk and let me deal with the error.,negative
"The bartender suggested the crab cake instead, so I reluctantly ordered it and a side of roasted Brussel Sprouts with a pomegranate glaze.",neutral
"This was no charge, except tip.",neutral
"We don't know how the system is working yet, just recently got it turned on, had to wait for NV Energy to do there thing, but now its on and I have to believe the solar industry will come back and our investment will pay off.",positive
We were so hungry so pressed for time so we said let's just try it.,neutral
before 11:30 and after 1:30.,neutral
I always have appointments first thing in morning.,neutral
and my husband a chicken and avocado burger/sandwich.,positive
There's one that looks and tastes like a hoho.,neutral
"After the first mouthful, I was totally had no words to say.",positive
"I truly wish I had thought to leave a review closer to my birthday back in April, bc my thoughts were fresh then.",neutral
Okay!,neutral
Every one knows that purchasing a vehicle is a big decision.,neutral
They didn't wipe down a thing.,negative
This is the only negative and its getting to tight in there to dance now.,negative
Don't forget about them and bring what you said u would.,neutral
"I'm indecisive, if you couldn't tell.",neutral
I believe it's some of the clubs at The Palms or Pure at Caesar's.,neutral
I am glad none of the other Fairfields are this lame.,negative
"Plenty of Chevy impalas, hyundais, and Nissan altima's.",positive
Parking is tight on the weekends.,negative
"My husband has family that work for 2 others and even though we could get stuff for cheap, or even free, we would rather pay for peridot sweets items.",positive
I applaud you showtime.,positive
Don't expect high level of customer service.,negative
Most things are authentic and well prepared.,positive
"If I'm on a diet and someone took me here, there is no doubt I'm going to break that diet.",positive
The allure of the place is the live music.,positive
Look forward to next time..... No more reviews from me!!...,neutral
"As a parent/coach, I was recruited to come back and coach after having coached 1 season prior.",neutral
I help restaurants with their social media and online reputation and think the 2-stars they currently have is totally undeserved.,positive
I have been to this club every time I visit Vegas.,positive
We looked all over the room for it with no luck.,negative
My cat Nami is a spook and she peed in her carrier on the way over.,negative
I saw their ads a few months ago and was very excited.,positive
All the great reviews don't do this place justice!,positive
Late 20 -mid 30's yuppies intermix with native yinzers.,neutral
We have been buying them at farmers' markets for about a year and have never visited their store.,neutral
It was pretty bland.,negative
My guess is that some of the issues related to delivery boil down to a language barrier.,neutral
"The outdoor kiosks to buy your tickets are great if there's a long line, but honestly, this place is always so well staffed that even when there's a crowd, there are plenty of kids working the booth and no real wait.",positive
Just what you want to drive into the desert.,positive
I don't want anyone else cutting my hair.,positive
Unbelievable meats!,positive
That wasn't the feeling at all at Nevada Coin and Jewelry on Blue Diamond.,neutral
Long story short I found a nail in my barely used tires.,negative
"Service (1 Star)
We choose to sit at the bar, because it was impossible to get a table.",negative
"The bf tried the Mastro's Mojito (also $18) and it honestly was not very good, it  came served in a tall glass so there was no shaker on the side.",negative
"Last weekend, I decided to book a room at a Strip hotel and the walk from the parking was horrendous, the ft desk was a nighmare and then finding my car to get out of town took me over 40 minutes.",negative
He gave me his card and I told my husband how I wanted pest service when we move so I don't worry so much about my small children playing in our back yard with spiders and such.,neutral
The night before my visit was an 1 1/2 hour wait.,negative
There was a line going outside the building for the main check in.,negative
"They added 18% tip to our bill because of the coupon, and I didn't begrudge that at all, because the waiter did a great job with all the people he had to serve.",positive
The only downfall is the wait.,negative
Sadly though not the best dancers while ogling the party going on around them.,negative
I've had donuts here many times and I love how fresh they are and the filled donuts are always really filled.,positive
I wish I could give you six starr's,positive
We love joes real BBQ.,positive
One diner and I substituted the fries for onion rings which we both loved.,positive
"Or We appreciate your business.""",neutral
She was in such a rush to celebrate Valentines.,neutral
The only thing I don't like about this place is that there is two bathrooms total for men and women to share.,negative
I'm to the point of opening my own pizza place that delivers because this is just crazy!,negative
I'm sure there are lot of people who love this recipe.,positive
They finally drive the car after 45 min.,negative
No wonder it was half full on a Saturday night.,negative
"I went with my family of 4 adults plus 2 kids,with tax and fee we paid approx $250 a night to have a corner studio (fit for all 6 of us) on 51st floor.",neutral
Cash only too FYI.,negative
This is a conflicted restaurant!,negative
"They have an ""American"" menu.",neutral
WOW!!,positive
"But tonight we decided to shake things up, and the coupon did us in.",neutral
"If you don't like cabbage ask for your veggies without, much better!",positive
I was referred to her by my hairdresser.,neutral
"My husband and I went in on Monday, 11/30, to look at a few Michael Kors handbags; unfortunately we were short on time and didn't get to see the entire store.",neutral
Went again after management contacted me about my previous experience.,neutral
"Around 3:05 PM, get a call from the shop advising me that I should get my brake pads replaced in the near future and that my car would be ready by 3:30 PM.",neutral
Anyone who post anything negative can eat somewhere else cause it's just more seating for me and my friends.,positive
Only because I just got another manicure today from someone near my home and it's total crap.,negative
So began my first visit to Einstein's a few months ago.,neutral
I have tried so hard to replicate it because the chef gave us the recipe but there has been no comparison.,positive
"Well, we have the exception here.",neutral
"I was hoping for a little more spice from the jalapeño, though.",negative
We needed a four man crew for a full day to move our four bedroom home into a new one.,neutral
I wouldn't rate myself an expert but I can tell when something is not right.,negative
ATM fee is $8.,negative
They also serve the chutney in plastic and there's no place to recycle there.,negative
There is also a discount ticket booth in the back.,neutral
"We finished, paid, talked to the waiter for a few minutes (friendly guy), and left as the dinner rush was coming in.",positive
"They also have drinks with sea salt cream on top to give it some kick, I honestly think they put half and half boba shop in california to shame!!!",positive
"Asked for a side of cornbread to go with, but it wasn't very good at all.",negative
"If he was busy then that's fine at least stop and give us a quick ""I'll be right with you"".",negative
The line is very long otherwise.,negative
Its a small fast food place and doesn't look like much.,negative
"If you want to go as a big group, you might want to call the restaurant for special arrangement rather than just walk-in.",positive
GREAT SAUCE!!!!,positive
"I don't get out to Hender-tucky very often, but Zupas will be on my return list for lunch!",positive
"If you do not enjoy eating meat, this is not the place for you.",negative
"The pizzas are plentiful, about six varieties, and frequently refreshed, and, the buffet is cheap.",positive
"Drinks anywhere on the strip are expensive and start at $12
2.",negative
"They apologized and said if I buy a round of drinks, I could send them the receipt, and they would reimburse me via PayPal.",neutral
I'm a strong believer in tipping and excellent service deserves a hefty tip.,positive
"This was NOT on the menu, and the half order is more than enough for 2 people (I can't imagine how huge the full order must be).",positive
We booked a room with a king bed and strip view.,positive
"At first, I was curious what genre of food Mimi's Cafe serves.",neutral
The experience here was beyond horrible due to a particular sales girl's attitude.,negative
I hope you could open same restaurant in Edmonton..,positive
"There was some flavor in there...a spice or something..I couldn't put my finger on it but it added a little ""zing"" to the proceedings.",positive
"If you are going to publish a dress code, at least have the courtesy to those of us who follow it to enforce it as your web site says you will do.",negative
There Nigiri cuts are a thin cut and longer compared to other Sushi places.,neutral
Our car was very dirty and we only kept on waiting to get it done due to the crazy weather we've been having in the valley.,negative
"Smart thinking on my part, not waiting till the cashier was back from break (or maternity leave).",negative
"much much better, regardless of toppings.",positive
"I've had subpar installs before from other places and just wasn't willing to ""save"" money, by working with an inferior craftsman which ultimately costs more $ down the road to fix or doesn't sound like it could and should.",negative
"Since I live on the 3rd floor, I thought I'd have to take time out of my day to be home while they did the estimate.",neutral
They entertain the game of bait and switch.,negative
"If you have three people you get three pieces, or two people you get two pieces.",neutral
You won't be assigned a seat here.,negative
"Thanks to the other 2 places, my car didn't have to be towed and I drove out of that parking lot.",positive
"If you guys get it together over there, let us know.",negative
Have always been happy with supercuts locations around the country.,positive
"As of right now, Handy could not get worse.",negative
I think this place deserves much better ratings than it is getting here on yelp.,positive
We were promptly seated and a server came to take our order.,positive
Not to mention I visit Starbucks every single day.,neutral
"Never forgot the waitress asked ""are you guys talking Turkey or are you ready to order?""",neutral
"Gloves, hat, boots.",neutral
We came in on a Saturday afternoon.,positive
"I understand that it happens, but it is slightly frustrating when your choices are so limited.",negative
CASH ONLY,neutral
My manicurist was charming.,positive
That time I had no issues.,positive
"This completely catches me off guard, since I wasn't here to mooch- I was planning to try a maple glazed doughnut.",neutral
There are several fantastic eateries within steps of that place; do yourself a favor and go there!NEGATIVE 10 folks!,negative
"Thought it was lovely, ""print & present coupon"" says it right there!",positive
"Stopped by this place twice and they had shut the kitchen about half an hour before closing time, which was  really annoying.",negative
"There are so so many options for vegetarians AND meat eaters, and we have get to get a dish that we have not liked.",positive
I also wasn't a big fan of their creme brulee as it tasted somewhat bland and the consistency was not to my liking.,negative
I wanted something light so I decided to go with the achiote tofu bowl and a glass of rosé.,neutral
I cannot afford to set aside time and not have that respected.,negative
Fingers crossed till then.,neutral
Fun adult night.,positive
He suffered mightily for about 2 days.,negative
"First off, it's like walking into a book when you walk through the door.",neutral
I know like what the heck is a Beyonce cake is supposed to look like.,neutral
The strip mall almost is needed though because the wait to get a table is almost always 30 minutes plus (I have experienced 60+).,negative
I have been a customer for many many years.,positive
Why oh why is there only ever one employee working?,negative
And Elotes asados good as well.,positive
The Arrogant Butcher is a great place to visit as long as there is nothing else going on in the area.,positive
I tried to fix it myself with a screw.. that did not work.,negative
"I adopted a cat from the animal shelter, and the poor thing was in rough shape.",negative
The yakitori was nothing special and too sweet for my taste.,negative
Call Mr. Antenna and then tell Cox and DirecTV where they can stick their service.,negative
We were promptly seated and our order was taken.,positive
Would return to do eBay shipment business.,positive
I ordered 4 burgers a 10 piece nuggets and 2 fries on Friday night.,neutral
Not ready to commit to a full summer of honey?,neutral
On Pad Thai.,neutral
"They came out to my house to inspect for termites, found none, and then charged me nothing at all!",positive
He asked if I got an MRI and I said yes and that he was the one who read me the results.,neutral
"Last time i went here, my wife gave me STRICT directions for her toppings and, of course, i got them wrong.",negative
The tech said he replace the battery and would charge me the same $69.,positive
I will continue to drive to Rainbow and Blue Diamond!!,positive
"Of course, they offered the service at a costly price.",negative
My mom ordered one of the gourmet salads.,neutral
I foresee this being a problem for them given the pricing ($15 for a protein bowl and sides).,negative
All of it was the bomb .com.,positive
"I was getting this from Amazon, but I was not happy about the freshness.",negative
"I am not a HUGE meat eater, as I usually another my burger in cheese and mustard etc because the beef taste I don't particularly care for.",neutral
"The staff was extremely rude and uncaring, and phones were a nightmare due to high volume but like I said there's been much improvement!",negative
When we finished she handed me the mirror and while laying down I took a look and they looked fine.,positive
"Why do I keep on going to Thai BBQ all these years, ugh!",negative
Not sure I would order these again.,negative
Chefs can't spell.,negative
He was actually the whole groups DD.,neutral
"The tag line on their website reads, ""We speak patient.""",positive
We ordered the regular burger and the duck poutine pizza.,neutral
The bento box had sushi and fried food with rice.,neutral
"Sauces:
- Harissa: not a fan mainly for the fact that I'm used to spicier harissa than what they make here.",negative
I didn't know that it came with cilantro otherwise I would have had them take it off.,negative
The naan was thick and uncooked all the way.,negative
I knew then I had to return!,positive
"SIDE GRIPE:
     Whatever happened to Hostesses greeting you at the door?!",negative
I came with 4 other people and we were seated at a booth.,neutral
Our server took it away and then brought the right dish out.,neutral
We explained what the situation was and he was very understanding and reasonable.,positive
"I've had some bad experiences lately with other Wendy's drive thru not getting my order right 3 times in a row and being rude, so I felt inclined to post.",negative
She was slow in getting us water and refills.,negative
It's all beat up b.,negative
Decor was clean and minimal: a brightly lit suburban eatery that would just as easily accommodate a large Sunday family feast as it would a quick solo weekday lunch break.,positive
I'm not a casino person and was visiting for a friend's wedding and just had to get out of that evil pyramid.,negative
The pool was not in the best condition and someone kept turning off the water.,negative
The sauce is savory and the cheese is thick.,positive
I get hit on at least three times before I finish my first drink.,negative
"In fact, I didn't realized how stagnant my own workouts had gotten -- I'd been doing my own training, or I'd hire an online coach that specializes in what I was doing at that point in time.",neutral
If you have ok to good credit you shouldn't have issues.,positive
Always surprised there are not more students there.,negative
"The chicken, instead of being traditionally Southern fried was instead marinated in thyme and rosemary, then slow roasted for 13 hours and pan-flashed to crisp the skin.",positive
Too bad they ran out of food each night!,negative
We were recommended to Huff!,positive
Each day I'd have to chase them for an answer.,negative
"The good things were the bacon, which is hard to screw up; the lemonade was good; and fries were very crispy.",positive
Paid for the expensive wash and added the extra leather conditioner for my seats and dash.,neutral
Usually the only place I can go to the actual store and have my size (13 women's) in stock is Payless.,positive
Thank God it's over....I now feel like I can breathe.,negative
Shake was good.,positive
"Also, the location is kinda off...
You will have to take a taxi wherever you go.",negative
You get one piece of uncut toast unbuttered but thankfully they serve frozen butter packets with it.,negative
"This is a pretty big bar.. looks like a country bar with the huge dance floor space (which I assume is for line dancing or regular dancing), the decor all around, the mechanical bull, and the saddles used as the barstools for the bar area.",positive
House music is a slightly odd mix of things (Flaming Lips then Evanescence?),neutral
"It turned out to be a much harder job than expected because the bed set was large and very heavy, and it was not made to come apart as we all thought it would.",negative
So I thought this is a great sign.,positive
"At the end of our meal, a server surprised us with a complimentary dessert that consisted of apple, whipped cream, and some pocky sticks.",positive
"""Legitimate"" sake bar.",neutral
DOT physicals run $45 here and re tests for the urinalysis will cost you an additional $15.,neutral
When we said we only had a birth certificate said that would work.,positive
OMFG!!,neutral
I rarely eat fried anything but this is my exception.,positive
I split the biscuits and gravy & chicken and waffles.,neutral
"And if the heat causes my heart rate to be higher, maybe I am burning more calories?",neutral
I ordered their burger (one of their 'favorites' items.,positive
"It was a little difficult to choose which flavors of Pierogis to order, my husband and I both picked two kinds each and shared.",neutral
"By the way, they contacted my insurance and phoned me with what would be my portion of the payment before I ever even set food in their office.",positive
A tv in the mirror so if u want a soak in the tub and relax.,positive
I ordered iced tea and a slice of pie.,neutral
My credit and financial standing isn't the best.,negative
We said sure.,neutral
"There's a Buy-9-Get-1-Free program if you put in your cell, I don't think the punch cards are a thing anymore, because wasting paper or something.",positive
"I know many don't have a problem with the prices, but I felt guilty eating food that could have bought groceries to feed a family for a week.",negative
My family and I love Chick-fil-A and would regularly drive to eat at one when there wasn't one nearby.,positive
wife ordered fish tacos not on the menu and cleaned her place.,positive
We just walked in and decided to sit at the bar seats surrounding the open kitchen.,neutral
The pancakes are monstrous!!,positive
We started with the grilled goat cheese appetizer which was off the chart.,positive
"Also, some kids are just bad (e.g.",negative
"I think only one person in our group was reserved on this, everyone else had a minimum of two glasses.",neutral
He gave me Scarlett Iaccino's card and I went in.,neutral
Just expect to wait 1.5 - 2 weeks for an appointment if you're going to get a major service done.,negative
Now I've never had a problem in the past 2 1/2 years that I've been getting it.,positive
If you want to be a hero next time you are invited to a party bring a tub of gelato from La Paloma.,positive
Doesn't look like much from the outside but don't let it fool you.,positive
Buy hey--what do we know?,neutral
We were lucky enough to have seen pumpkin pie listed on their flavor menu so that stopped me dead in my tracks.,neutral
"Menus were a bit confusing, as they were basically just 6 loose double-sided laminated pages - really could've at least bound them together?",negative
The food was edible.,positive
I was not very hungry so I had one plate of taco (3 in each plate).,neutral
- The second floor is divided into two areas.,neutral
None of the shops made me feel comfortable.,negative
I did have a young daughter do my nails once (I think maybe her name was Mimi?),neutral
"By the way, I travel constantly for work.",neutral
"$16 for buffet-style brunch, which includes your first drink.",neutral
Tucked in the corner of the shopping center it's hard to see from the street.,neutral
Lenora was a bright spot after nearly wanting to strangle the glass man.,positive
"When I first passed this spot, I was like hmmm interesting concept.",positive
Spongebob says there's no way in hell he'd come out here in the summer.,negative
They said they were really busy and might not be able to replace my tires the same day.,negative
I love how I can build my own taco my server was great .,positive
because it july 3rd!!!,neutral
This time I was connected to a service representative.,neutral
Not sure.,neutral
"4 bites would be an ideal circumstance, i can digest the fries, those have been good.",positive
