text,label
Now the weird thing is that the place was packed.,negative
They were my favorite movers so far and they were great and affordable!,positive
When you reach the lobby you don't hear all the racket from slot machines and roulette tables .. cuz there are NONE.,positive
"Hazard: The two desserts of the even required diners to break the candied shell, part of mine broke onto where I was sitting and caused a choco mess.",negative
Pretty much just variations of this warming bowl of soup.,neutral
Look at the persons phone and accept the coupon.,neutral
Our waitress/server was attentive.,positive
It's cheaper and there are less assholes at my house just saying.,negative
I have been struggling with terrible acne breakouts for the past few months.,negative
"We couldn't find any food to agree on between the 3 of us, so one went to the place across the street and 2 of us went to Frank's.",neutral
I asked him where I could find the filter and described the Idyllic air machine which utilized the filter.,neutral
"My burger and iced tea came to a completely unreasonable $17.27 for what I got, and I couldn't recommend avoiding it any more.",negative
My daughter signed up as a member and she was offered a discounted rate for their XGT program.,positive
"I got my own pan pizza, which saved my boyfriend who got his own pizza, from being violently ill for 3 days.",negative
It would be smart to eat half of everything and split it into two meals.,positive
"I got a quesadilla supreme, my wife got a chimi.",neutral
see the grove or 3rd street prom..in santa monica.,neutral
I'm just going to list this off because I have so much to say.,neutral
Their lobsters price are double from T&T supermarket and T&T workers will never lie.,negative
"Again, I don't have the picture open) mushrooms on top.",neutral
"It's Christmas, I'm traveling.",neutral
I called ahead and scheduled an appointment but they take walk-ins too.,positive
No beer or alcohol though :(,negative
We saw they were pet friendly and the guy gave us a rate of around 50$.,neutral
"Wow, I remember coming here as a kid and it was crap.",negative
Their cooker is come from Hunan province in China.,neutral
My first Coach purchase was over 30 years ago when the quality was second to none.,positive
Should have just gone for it all.,neutral
"It begins, like so many breakfasts do, with a plate of hashbrowns and about four scrambled eggs.",neutral
Have I been burned by places like this?,negative
This took me by surprise.,positive
We had a pepperoni pizza.,neutral
The people would not take them back because it was a few hours late of the 14 day return period....AVOID the downtown store on West Main in Mesa since it is not a corporate store and the people who work there were extremely rude.,negative
"There was a hum in my headphones, too.",negative
Didn't try the food.,neutral
I was skeptical about driving an hour to this dentist due to my insurance is stupid.,negative
See the other reviews for more on the food.,neutral
I loved Costco for being able to use an item like a person and not worry about keeping everything got the return.,positive
"We were on the hunt for veal shanks, you'd think it would be something every good butcher would have but apparently not.",neutral
Driver was amazing!,positive
If you cook Middle Eastern food they are also a grocery store.,positive
We over ate as was with the ample servings.,positive
Then he turns to help someone else again.,neutral
I always thought of this place as offering an inexpensive meal with good value.,positive
"He used common sense, use the proper tools.",positive
"Those two years, were very unhappy years in my life.",negative
My cousin in Oklahoma told me he had a Great honest mechanic there.,positive
The sandwich was ginormous.. but most of all just straight bomb.,positive
This is the first and only time I will be eating here .,negative
I'm tired of overpaying for the essentials at vons.,negative
Dell had the chance to purchase all radio shacks and didn't.,neutral
If you live at the Vive...stay away.,negative
I was very excited to take my mom since she's never been and my experience in the past (although it's been over a year) was really excellent.,positive
I should have said yes.,neutral
"When the food came out, they were all bone-in.",neutral
Yesterday was my first appointment at Seventh Street Dental Care.,neutral
The waiter messed up the order between the craziness of my family and another family of one of my dad's golfing buddies.,negative
What goes around comes around.,neutral
My dog is a rescue dog and he has always been very afraid of people and new experiences.,neutral
He gave us our bid and we decided to move forward from there even though it was a bit pricey.,neutral
"After much deliberation I ordered the lean and green omelette (low cal option) and my dad ordered bottomless pancakes, turkey sausage, and eggs.",neutral
Waitress never apologized.,negative
I had four wisdom teeth pulled yesterday.,neutral
Walking through the prairie is limited to designated paths.,neutral
I always rotate between the gyro plate and the chicken shawarma plate.,neutral
I'm a regular here and generally have no complaints.,positive
Flyer doesn't say or show limit to choice.,neutral
We have ordered delivery and pick up for 12 years.,neutral
I had an established fish tank and added 2 more fish from Petco and they infected my aquarium and killed all of my fish.,negative
Burnt ends were so smoky!,negative
Vary small place but the service and Food out way anything!,positive
None of them were ever out or missing.,positive
This has caused a lot of confusion in my life.,negative
"Sitting from London, England it's not easy to find dependable delivery services of any kind when your significant other is in Toronto.",negative
My boyfriend and I were in town for our anniversary getaway.,neutral
"He seemed like a nice guy, but they really need to find a zombie-themed comedian to cover up the scene changes.",neutral
"Before you go to the real world, you need to do something...",neutral
Looking for vegan AND gluten free?,neutral
"For the meal, my table chose between the classic steak and the sole.",neutral
If they don't bottle that liquor soon I'm gonna break in and steal that shit,negative
"While my salad was being adjusted, another couple came and sat at a table near mine.",neutral
I am writing this review with regards to what this place is.,neutral
Parking lot for patrons behind the restaurant.,neutral
Got a wash with jasmine sent.,neutral
We sat on level one where the nice bar is on one side and the sushi bar is on the opposite side.,neutral
Then we'll try the wine or full service bar.,neutral
This is actually the second time I was there.,neutral
"It looked like the kind of dance floor for people who say ""I don't really dance"".",negative
"If any of you follow a gluten and dairy free liftestyle, you can truly appreciate where I'm coming from and the ""jackpot"" that I felt I hit!!",positive
Rather they have swapped then our for smaller shrimp and reduced the price.,neutral
Want a drink?,neutral
"This place only wants to help you figure out your tire problem, These guys dont even make commission!",positive
"However, I work from home and I am here ALL DAY.",neutral
I recently spent several days at the Flamingo.,neutral
Polish color choices were plentiful.,positive
We going too get our seats.,neutral
I have been to a lot of nail spas and felt very uncomfortable.,negative
I order up a black coffee in a tin can so thick a horseshoe would float.,neutral
I decided to go and see if I could sell my Rolex quickly and easily.,neutral
"My friend had a cappuccino and a bacon quiche,  neither of us had leftovers.",positive
I was rear ended and my insurance listed Ultimate as one of their approved shops.,neutral
So I found this restaurant.,neutral
They offered a deal to purchase a share for a single week.,positive
"Don't worry, I'm not.",positive
"I submitted an online request for a squealing value diagnosis on Sunday, received a call on Monday and had service scheduled for Tuesday.",neutral
"Omg the food here is BOMB  delivery time is always normal, not fast but not a super long time either.",positive
"If you are a friends and family member, scan your card for free coffee.",positive
Only thing I would recommend to them is get more types of Sakes to choose from.,neutral
The best thing about this radio station: Chet Buchanan and the Morning Zoo.,positive
We were staying at Circus Circus and decided to have breakfast here.,neutral
Patty and John stayed late last night waiting for my car to be towed to the shop.,neutral
"I was away for 4 years and when I moved back, he wanted xrays before he would make any adjustments!",neutral
We came here last August ( during the grand opening) and enjoyed best fish and chips that we decided to return for more!,positive
I was in and out in under 2 hours.,positive
"If you're in for some lighter fare, try the fisherman's salad.",positive
Came and sat down and got drinks had the menu  explained to them.,neutral
I have been in this store two times.,neutral
"i think we got the lawry's cut and did a split plate (which they charge for an extra $15), but the portions are pretty big...then they split everything for you, the mash potato, salad, the two lobster tails that we ordered.",neutral
"I also had the street corn, which unfortunately was not good.",negative
"The store isn't very big and the aisles can be cramped, It's definitely one of the cheapest (Tutti Frutti in Kensington is marginally cheaper, but has half the selection.)",negative
"Note:  We have taken Mocha to another nearby grooming place that has good Yelp ratings and yes, they do a good job.",positive
Representatives will be sure to exceed your expectations from greeting to finish.,positive
Price?,neutral
We got the one-bedroom suite.,neutral
My calls and emails were either answered immediately or returned shortly thereafter.,positive
I would have had to pay probably 2/3 more if I didn't have the warranty.,positive
Update: 2017.,neutral
Then did something a little more spicy with our favorite ingrediant; avocado and what seemed like a tobasco/hot wing sauce appropriately named the 911.,neutral
And that is exactly why I will let everyone I know in BC how Big O deals with their customers.,negative
"The chinese restaurants and Malaysian restaurants from NYC, Boston are not delicious as this place.",positive
Big turn over.There's Deli counter and hot table also.,neutral
"I used to frequent this particular location, and finally had the first morning to grab breakfast in over 3 months so treated myself to here.",positive
(I drove by it and there were zero lines.),neutral
When I saw this show it was being performed in the Night Owl showroom at Hooter's which is an awesome venue.,positive
The sauce is savory and the cheese is thick.,positive
She said he would call within a day.,neutral
I order from this five guys quite frequently to go.,neutral
I scarfed down my half of the burger and did not have that guilt of just eating a greasy burger.,positive
Was in a jam today.,negative
Breakfast service is phenomenal and everyone seems to really care.,positive
Go to Scottsdale Arizona they are straight foreword and don't over charge at all.,positive
"The first time, we were dressed in jeans and jerseys from the rugby match and told that it was a VIP service only.",negative
Don't threaten me with a good time.,positive
The sign of a great bakery is when you walk in and you wish they made that smell in a cologne.,positive
"Charlie (English bulldog) joined our family on 
Thanksgiving.. A few days later we made an appointment 
Lisa I believe answered the phone.",neutral
"As far as entrees go, I had some vegetarian fajita dish.",neutral
It's 2.60 $for 5 Oz and you can get your points added to your account too.,neutral
Nothing matches.,negative
"I was taking my afternoon nap when I got a text from my roommate, who was coincidently napping in the room next door, telling me that he thought the AC was failing us.",negative
"Good job, Bevvy.",positive
"We had the following: 
Chianti Braised Short Ribs (it's was ok, the meat was a bit overcooked/dry not juicy, risotto a bit too much salt.",negative
"Main dishes: I think I've worked through just about everything on the menu, although I wondered the last time I went if I have tried the Lamb Tongue sandwich.",neutral
It really shows and I look forward to correcting my spinal issues with Arcadia Health and Wellness.,neutral
This was while she held the still running hairdryer under her arm.,neutral
I deal with EVANDER again.,neutral
The second course came out after we were presented with a watermelon flavored and vodka based cocktail served with the foam of egg whites on top.,neutral
Finding really good Thai Food is slightly more complex.,neutral
"But wait, there's more!",neutral
Even McD's.,neutral
1.5 months!,neutral
I would but I can't run 3000 miles... Heck I can't even run a mile.,neutral
If something isn't there he will order it for me if he can.,positive
"The place is small, only 3 tables.",negative
The drink did not come out and we finished our food.,negative
The girl at the front was empathizing with me and told me she understood.,positive
The tea was...,neutral
"I walked in on a Tuesday around 4pm , me and my gf were the only ones there.",neutral
This place used to be called Mr. Sushi.,neutral
"First, the booking was made 6 months back and it was confirmed with Drake hotel in downtown SF.",neutral
She even offered e a voucher for a burger.,positive
My review is not about the car wash area but the garage service.,neutral
I could wear a jersey!),neutral
I think someone by the name Eric answered the phone.,neutral
"The bartender says, ""Ya, and we like it that way.""",neutral
"I ordered Tah Dig, an appetizer of deep fried rice toped with stew.",neutral
I'll spare you the details.,neutral
(A funny - their reply email also had the usual boilerplate about how important my privacy is to them -- hahahahaha).,negative
"When it was our turn to try samples, she explained that everything on the left side was vegan.",neutral
"I've been to Prime several times, with different friends, for different occasions.",positive
I had a leaking in my kitchen sink.,neutral
OK....,neutral
"Ordered 3 grilled pork Banh Mi's, 2 grilled chicken and a roast beef croissant sandwich and 2 orders of 5 pork & shrimp egg rolls.",neutral
"When I walked in the first day, it hurt to even sit in a chair or drive my rental car.",negative
I went to this Apple Store in hopes of maybe snagging the parts I missed for repairing the few keys that was broken after my failed cleaning attempt.,neutral
"Surrounded by bars, hotels, office buildings, the heart of PHX and not take advantage by offering one of the best things AZ has, being so close to the border.",neutral
I enjoyed that work out too!,positive
Mind you it was myself and my lady.,neutral
We sat in the corner away from big party.,neutral
And most awkward recommendation ever.,negative
"Not in the best neighborhood, go before 5--haha",negative
Place looks nice and the man who I think is the owner is friendly,positive
my bf is of the generally never send something back and make the best of it school.,neutral
"She said yes, the $50 wash and detail included carpet shampooing and they would be able to remove the crayon.",positive
We came here yesterday for lunch.,neutral
"Okay, hold your horses.",neutral
You must register to vote and you may vote once a day.,neutral
WAS VERY PLEASED!,positive
I wouldn't go there after dark though.,negative
"FYI, this price exceeds what the local retail stores are charging for the same device.",negative
I had the cinnamon bread pudding for dessert and I almost died.,negative
Menu looked GREAT - standard favorites mixed in with a few dishes for the more adventurous.,positive
If i would of know that i wouldn't of gotten 11 toppings.,neutral
"They do not take credit or debit cards and there is a machine for you to get cash, but there is a $1.75 charge.",neutral
"One meal at Zen and hopefully they won't crave McRolls, Benihana, or the latest Groupon deal anymore.",neutral
It would be like ordering a hot dog in a seafood restaurant.,neutral
To find a place like Valle Verde with the same standard shows there are still people out there who truly care.,positive
Unbelievable.,neutral
Ok lets see if this gets any better I can only hope!,positive
We got to town early and dreaded waiting till check in.,neutral
They seated us and began the services.,neutral
The appetizers were all vegetarian and very similar but with slight differences.,neutral
"Some other places, like Canadian Tire, make you feel like you should be ashamed to ask.",negative
"We ended up ordering a gnocchi with chicken and some kind of cream sauce, along with a carrot soup (well it had a fancier name than that....it was kind of like a vichyssoise.)",neutral
"They sent wine and chocolate up to my room, and they were immediately forgiven.",positive
"Prosecco, as it turns out, is actually wine.",neutral
"GREAT, I thought...",positive
"So the first thing you'll notice at this restaurant is that they love chili peppers...there are pictures, carvings, embossed logos of peppers everywhere...the doors, the mirrors, the tables, the roof etc.",neutral
Even its proximity to the Mansion does not cure this handicap.,negative
We go to pick up the car and they tell us we need all new brake pads and two new front rotors.,neutral
Average wait time is 8 minutes/ we waited no more then 5!,positive
Ate there once on a friends recommendation.,neutral
"I was going to order the rotisserie chicken which is always moist and tasty but, the trout was the special and we both ended up ordering it.",positive
Hope they do.,neutral
"As soon as I walked in, about 5 minutes early to my appointment, I said I was there for a brow appointment with Britney, and the front desk chick knew my name.",positive
"Crust is on the thin side, and they put on a generous amount of cheese.",positive
"As most NEW restaurants do, the owners and managers encourage their staff and friends to write good reviews.",positive
Very tarty dish.,neutral
There was a desk for writing.,neutral
I told the sloth that I'd be expecting 2 more in a bit and to warm up the oven in anticipation.,neutral
I sincerely hope that Uber is allowed to operate in Vegas again so we don't have to put up with the horrible Union cab services anymore.,neutral
"The atmosphere is based on a German beer hall, so expect wide communal tables, benches and a DIY service atmosphere - there's no table service here (they do drop your food off) and you order your food and drinks at the bar/ kitchen respectively.",neutral
the food is delivered.,neutral
"I was shopping for a car and came across an amazing deal... 2014 Nissan Juke with 1,606 miles for 10,500.",positive
"I have to say that they finished  the job quickly, even without an appointment.",positive
Scott called me the next day and said that the Sales Department was going to pickup the $300.00 for the sensor and all I would have to pay for was the Oil and Filter Change.,neutral
I arrived about 30 min early to do some paperwork and get a heart rate monitor.,neutral
I never knew it existed.,neutral
Turns out that they do have it but they just call it sauce.,neutral
"Don't feel guilty buying multiple, that's normal.",positive
I wasn't expecting that.,neutral
Plus i don't want them coming inside to make a new home!,neutral
There aren't enough nice words that I can use to describe this place.,positive
There was a large party at the hotel when we arrived late the first evening and we assumed that the noise would keep us up.,negative
"I am expert Tommy Bahama shopper & restaurant regular, which is a whole other story!",neutral
I went in there and test drove an Elantra.,neutral
That concludes that,neutral
The Jasmine Grill is always full.,neutral
We ordered take-out and we did not wait too long for our order.,positive
Wasn't too busy.,neutral
Hello Ruthie.,neutral
With GF shops and bakerys popping up everywhere it's hard to know which ones are good.,neutral
"As another reviewer said, this Starbucks is located inside Target.",neutral
I ordered the 504 Thunderbird which is only available in Mesa.,neutral
"Usually when restaurants say ""spicy"" it's usually not spicy enough for me, but this one was no joke.",positive
Je fréquente les Resto Arahova depuis près de 35 ans et je sens que la fin approche pour cette succursale à moins de donner un coup de barre rapidement.,neutral
I ordered a tea and my husband ordered a mango smoothie.,neutral
I can't even remember the taste of it.,negative
At 6:30 someone came to me and said sorry they are running behind.,negative
I also ordered Mongolian beef.,neutral
We all ordered our food.,neutral
"You know you're in trouble when you try a place for lunch, eat the leftovers for dinner and return the next day for dinner.",positive
Here.,neutral
AHHH I wanted to order 100 of these.,positive
I could not just ignore it on my new car.,negative
it was the mushroom gnocchi.,neutral
"Funny thing is that for the longest time my friend and I were the only two people waiting ""in line"".",neutral
We made an online reservation and got an online confirmation after the game on Super Bowl Sunday from N. Vegas to the strip.,neutral
It does good stuff.,positive
"!, unless you want your 8 yr old asking you for titty tassels for Xmas and/or Hanukkah I stress.. Leave the kids home.",neutral
From The outside view to the waiting station to the food.,neutral
Be sure to oder 45 min a head because you have to wait for awhile for a deep dish.,negative
I called to get a few quotes since our current company is not doing great.,neutral
Then a few weeks after that someone else came out to install our screens.,neutral
"The tamale was not too sweet, but enough to take the edge off the spice on the pork.",positive
Here's a comparison Frys and Safeway cakes taste too sugary!,negative
I wish there was a Super Target with full service groceries and deli in Las Vegas.,neutral
They said they are applying for their liquor license and should have it in a week from now.,neutral
I will say save room for desert.,positive
3 toilets and 2 showers with NO drainage.,negative
Hmm how convenient.,neutral
"We were out in 30 minutes, it shocked us all!",neutral
The best thing in this place is definitely it's hot chocolate.,positive
Why on earth wouldn't you at least paint your toenails to hide such an affliction?,negative
"My wife and I decided to have our back patio awning replaced with a new one, and that meant new wood, a sealed roof and treated wood.",neutral
Been here a few times.,neutral
You can get just once piece of chocolate if you don't want the entire box.,positive
"We asked our waitress, Akiko, to check with the  chef to see if he could accommodate us.",positive
They never mess my order up and they're really friendly.,positive
"One they clear out the line of the customers who were in line, they greet me.",neutral
Summerlin needed Sidestreet Pho and Grill.,neutral
The show is in a small theater venue.,neutral
All this after the front desk took my 40$ tip without hesitation.,negative
My son and I usually come once a week to get breakfast here.,positive
There is some young girl who does x-rays.,neutral
They do have a fully stocked bar though and offer beer cocktails(?).,positive
As I walked in the place was full I was excited because this was my boyfriend and I first time.,positive
"It was , more like a suite.",neutral
I went by Zagaras to pick up a selection of sushi however they were out!,negative
"We booked this hotel on accident, when booking through Hotels.com the reservation agent told us this was the location closer to the strip.When we received our confirmation we didn't realize there were several locations so close.",neutral
Not anymore.,neutral
I've been to other la únicas and the service was excellent.,positive
"Remember, it is not what you say, but HOW you say it.",neutral
"At the time, price and discounts were discussed.",neutral
I would like to thank Patricia for her part in redeeming this Chipotle.,positive
"Pay your money which is $29.00 for 2 people if your a local, and also if your a local, all you can drink beer, wine.",neutral
My husband and I arrived on a Wednesday night for dinner.,neutral
"Bet you thought, ""so how long did this take?""",neutral
We love the classic ambience of el Cortez but as of today.,positive
On this visit we had eggrolls and Beef Stir Fried Rice.,neutral
"Don't listen to reviews about its not ""Birkdale"" or ""I lived in Mexico and this isn't authentic"".",neutral
"The meal I selected had green chillies, pulled pork, and of course a poached egg.",neutral
We headed down to their location about 8 miles away and arrived at the storefront at 6:30 pm.,neutral
"I was looking on Yelp and had seen Pink Polish I was looking through their pictures and it looks super nice inside so I looked at how much a gel fill would be for myself and gel mani and a regular pedi would be for my mom, saw great prices so I made an appointment.",positive
I had the steam dumplings.,neutral
They come every other month to spray inside and outside my house.,neutral
They were on-sale so of course there weren't any out in the display case.,negative
I am a business owner and I understand that the event brought in a load of business that they probably weren't prepared for.,neutral
Melissa is over the front desk and has been there 12 years.,neutral
"Let me just emphasize how much crab was in this dish....there was so much crab, that when I finished my NOODLES, I was very close to asking for a doggy bag for the leftover crab ALONE (then I swallowed my pride and just ate it).",positive
It gets to about 103 - I lost focus one day in class and looked at the thermostat instead of focusing!,neutral
She comes over right after him and automatically prepares water for us because she sees we don't have any.,positive
"Cons:
Valet only (albeit free)--no self park.",negative
"You'd think this booming city would have found a better way, by now, to clear out the air and make it more friendly to non-smokers and not so accommodating to cigarette smokers.",negative
"Reservations are probably a good idea in the evenings but if you want brunch, get there early.",neutral
Almost afraid to let it out!,neutral
I hope this review reaches someone in management,neutral
So I ordered the kare kare and my husband and mother in law ordered the chicken adobo.,neutral
"I am not going to rate this room, but share another experience with you.",neutral
"It is worth 25,000.",neutral
Advantage is correct.,neutral
It's very convenient for me to come here but management should at least train these new employees right so members could enjoy going to this location,negative
"You don't really need to go there, you can go to ""Nova"".",neutral
"Second, I wanted to discredit the one-star rant by the woman who's not even qualified to 'write' rambling mistruths.",positive
"Also, it's always very hectic in there and it's very evident that the employees are stressed out.",negative
I had an indian restaurant cater my 150 party indian-themed bridal shower - (restaurant sales went up 20% in the following 6 weeks because my guests loved their food),positive
I had been doing sns on my nails the past 4 months to get them nice and thick!,positive
I never had issues with the bank when it was Lorain National.,neutral
"For vegetarians, there is a clearly marked section of veg-friendly dishes on the back of the English menu.",positive
"We ate our salads like true basic bitches, although one of us was a guy, but men can be basic too.",neutral
Gainey Village location.,neutral
"I was all about to give up when this week while having work done by Aloha Automotive, I mentioned my frustration and expense $200+ to remedy very bad rear tire shake at 60-65mph.",negative
"They also give you sauce and pita on the side, so its like getting a mini gyro and salad.",positive
"I indulged the wine pairing, Cyndi preferred to order drinks a la carte.",neutral
"Arrived a little late into town, so decided to order up Lago as the facade was appealing.",positive
About a 15 min drive to the strip.,neutral
Again egh!,neutral
i order pork bone soup and my sister order hers (i forgot what she got).,neutral
He only says three or four sentences when he does speak.,neutral
"Since I can't speak too much for the food, I will just say their decor was over the top and the service was bit ""smothering"" to say the least.",negative
It's a dying city stuck in the rust belt.,negative
They then went back to the office and sent me a written evaluation on what could be done to help me save energy (cut electric bill).,neutral
We came here for a wedding party of 12.,neutral
"Unfortunately, one of the people in our party ordered the crab cakes and was disappointed with them as she thought they were over seasoned and almost tasted as though they were seasoned with poultry seasoning.",negative
K-pop music playing on TV.,neutral
You must check out the bathrooms - super high tech!,positive
We arrived at Mimi's at approximately 3:30 PM.,neutral
Someone who is a huge meat lover might be better off ordering a sub sandwich from another place.,negative
So we decided to give it a second look.,neutral
I came here today with my mother for spa pedicures.,neutral
Sincerely T,neutral
"First trip to this location, they're way too busy trying to upsell you with egg rolls, drinks and donations to charities to get your order correct.",negative
It was a hire line fracture that could be easily missed.,neutral
My mother took me here for my birthday since we were in the Chinatown area.,neutral
"So, I left it to my friend (who knows about cleaning) to communicate with chris, and oversee the cleaning.",neutral
"http://en.wikipedia.org/wiki/Currywurst

I had it while I was on vacation there last year and it blew my effin mind.",positive
The issue is that a lot of other people feel the same way.,neutral
It probably was a house back in the good ole days.,neutral
"On the many other times we have frequented the store, we have been told they are dog friendly as they serve pup pops and have been encouraged to bring our dog inside and welcomed to sit in the store.",positive
This course was not party of their regular menu hence I will not go into detail.,neutral
Had reservation for small SUV.,neutral
Extremely nice and apologetic.,positive
There was no 22 oz of anything offered.,negative
Now think about that for a second... What psychotic and degenerate soul would think of making sliders with Foie Gras?,negative
Sometimes customers and owner conversing back and forth in German.,neutral
Never had a problem.,positive
"I hope not, because I honestly cannot decide who would win.",neutral
The job of a bartender is not only to dispense drinks but to keep the mood fun and be sociable to the guests.,neutral
Like a couple of the other reviews my home warranty which is First American home warranty contacted this company to do the work on my air conditioner.,neutral
"They advertise foot massage but we decided to pay 10 for the shoulder and back and feet, quickly afterwards all of us got the one hr special for 38 bucks.",neutral
He was dropping cars off for Enterprise Car Sales in Henderson NV.,neutral
"Then, alas!",neutral
If you are in Vegas and you are looking for an emergency dentist do not look further.,positive
"All I can say is if Prohibition is wrong, I DONT wanna be RIGHT!",positive
I ended up going with the spice-rubbed pork tenderloin.,neutral
Often times they run very late and can't ever seem to plan a timed call but looked past that out of my sheer loyalty to this local business.,positive
I wanted Japanese style with gray shading.,neutral
And the last.,neutral
"Items to definitely get

- to be continued",neutral
"We chose outside seating, waiting just a few minutes.",neutral
"Warning, don't use the online system the prices are higher.",negative
I wonder about their long term viability because they have such a large venue andit is often mostly empty.,negative
Went there for the first time today.,neutral
We do not want to pay for AUCE and have tons of rice that is not why we like Sushi.,negative
The pilot light went out on our water heater and we couldn't get it back on.,negative
A young lady came over and said she would take the peppers off the bill.,neutral
I wish I remembered what I ordered though.,neutral
"The skip-next-time were the miso beef dish (miso flavor overwhelming, beef cooked too well) and the Kurobuta pork sausages (nothing wrong, but nothing special).",negative
I chose the lofty cup cake because they were the cheapest around and when I tasted their cup cakes they were really good.,positive
It looked too much homemade or rushed.,negative
"Otherwise, everyone would just get a monthly membership to receive the discount and constantly put it on hold.",neutral
"The only warning I have about this appetizer was that the crab was bunched up like a ball of spaghetti noodles and they were hard to bite through, I used my chopsticks to break it up lol.",negative
A couple other dudes also snuck down and the usher did notice but simply told them to move once the folks who actually had tickets got there (which I thought was pretty cool).,positive
My omelet last time was dry and not very flavorful.,negative
$30~$80 roughly.,neutral
After all of the service and the billing was explained I handed over my keys and they escorted us up to their free arcade.,positive
Don't even get me started on the dessert trays!,negative
"I had them take a look at my rear brake cylinders, and shocker, nothing was wrong with them.",neutral
My wife and I were displaced from our home in early May 2016 following a burst water pipe in our kitchen.,neutral
It literally tasted like cardboard- at least how I imagine cardboard would taste!!,negative
That is another tale for another time.,neutral
I have purchased THREE units from them and had service done 2 times.,neutral
I am Hispanic and they were very helpful and greeted all the other Customers that were Caucasian.,positive
They haven't chipped at all and it has been weeks!,positive
I actually visited twice in the same night/same mall trip because I liked a pair here that I didn't see at any of the other stores at the mall.,positive
Again she said yes almond milk.,neutral
All of my future stays will be at the Trump.,positive
Had to pick up an office order today.,neutral
Not the sexiest thing.,negative
"""Uh...",neutral
"The soup was good, great flavors, all the right ingredients.",positive
Soggy blahness.,negative
Definitely not meant for a large group it was busy enough when we went in at 930 am on a Tuesday.,positive
We went on a Sunday night and it was so packed that we had a hard time getting a table.,negative
the thanksgiving long weekend.,neutral
I know some Yelpers really recommended the skirt steak but oh well!,neutral
"We ordered the Blackened Catfish, Chicken and Waffles, and the Braised Short Ribs.",neutral
So what if I'm not a regular customer or Filipino?,negative
Happy hour prices are no more than $6.,positive
Then he brought in a caddy with chemicals and a laminated instruction sheet that Ray gives with every spa sale.,neutral
After a disastrous experience at Target ( NO ONE knew anything about the strollers or could answer any questions we had ) and Babies R Us wasn't much better.,negative
The review is basically because of one employee at the restaurant....THOMAS!!!,neutral
Bright side was the person who took our order had a good sense of humour and was a pleasure to talk to while we waited.,positive
I opened the door and immediately felt as if I had entered a houngan or shaman's converted urban hideout.,neutral
Who eats cold bread and butter?,negative
The one I usually go to is over priced for the work they do.,negative
It was truly unbelievable to us.,positive
I won't even talk about anything else we ate here.,positive
"For the party, we were unprepared and did not have plates, utensils, or knives for the birthday cake.",negative
"Most of the time, the speakers and televisions are on a station called ""Melody Arabia"", which is apparently Dubai's infectious answer to MTV.",neutral
They were everywhere!,neutral
The customers.,neutral
"My car did not have an oil leak, I know this because I keep very good care of my car.",neutral
"Step away, and your fine.",neutral
Remember to bring socks for yourself and your kids.,neutral
"Last weekend, I decided to book a room at a Strip hotel and the walk from the parking was horrendous, the ft desk was a nighmare and then finding my car to get out of town took me over 40 minutes.",negative
"I brought their deal and took an appointment, and got my hair done.",neutral
"I wish they accepted credit cards, but whatever.",negative
I figured I had to go to the source to try the food.,neutral
"I wish I knew the girl's name who answered the phone -- midnight shift, for sure though.",neutral
"If you consider yourself a ""foodie"" do yourself a favor and go to this restaurant.",positive
He picked the time and I agreed to meet him.,neutral
My eyes actually had to adjust because this was not what I was expecting in a Wendy's.,neutral
Man instead of a woman.,neutral
I live on the same street.,neutral
"Has good reviews, not sure why.",negative
He knew I had a deadline due to a professional photographer coming in to take real estate pictures so we scheduled him to come out the following Monday morning.,neutral
"If you truly love vegetables, 4 isn't enough.",neutral
"For a quick but challenging hike, I recommend the Sunrise Trail.",positive
"Having everyone in one place would reduce stress, and ensure everyone was ready to go on the big day.",neutral
I am currently doing the HCG diet through backfit.,neutral
Walking Tacos are $4.,positive
Not crappy American creations labeled as Chinese food.,positive
Thin New York style pizza.,neutral
Stopped for quick lunch.,neutral
It seems like they are trained to talk about the Iron Chef.,neutral
They obviously pay for good reviews.,negative
"So since we didn't get a chance to tell management, here is a review for everyone to see.",neutral
"When they were done, they walked me through the work they did, cleaned up and left.",positive
(Way to make me lose money bearded Dan.),negative
Most restaurants don't know how to season their meats :/ Not Mastros.,positive
Do yourself a favor and try both!,positive
I grew up in San Diego and tried Hernando's in the hopes of finding a good Mexican restaurant away from home.,neutral
"The best part was that 4 out of 7 seats recline and it was electronic instead of a lever, so we though it was super cool.",positive
Just got my pizza minus a key ingredient!,negative
I've been going to this location on  Mckelliphs road for years.,positive
"Today on a visit to our closest Zipps location from work , I traveled with 10 coworkers.",neutral
Even though it was a steakhouse I wasn't in the mood for steak and I had the scallops.,neutral
I left a review several months ago because I didn't think they did a very good job.,negative
On each occasions I went to the manager and shared my experience with her.,neutral
"I was really glad that we went there with a coupon from Restaurant.com, so we got a decent discount.",positive
Not just one piece of each item but maybe 3-4 of each!,neutral
My meal would have been $12.24.,neutral
We have both ordered something different everytime we come.,neutral
"I checked in, but rarely do I ever redeem the offers.",neutral
"My son and I ordered beef burrito, chicken enchilada, and red pork tamale with rice and beans.",neutral
"The other staff, food runners, bussers, a neighboring server with long hair, were all great and we really appreciated it.",positive
We had high hopes for this soccer league and our child participates at the Spring Valley location.,neutral
"With their giant Italian inspired menu, I figured there would be something for everyone.",positive
